1838812|HP|Sheff|14:19|10:19|660m|FreeBoa para Lay!
1838840|S2|Monmr|14:23|10:23|630m|
1838826|A6|Romfd|14:32|10:32|400m|Boa para Lay!
1838813|A7|Sheff|14:36|10:36|500m|
1838841|A5|Monmr|14:42|10:42|480m|Free
1838827|A8|Romfd|14:52|10:52|400m|
1838814|A5|Sheff|14:54|10:54|500m|Dutching
1838842|D3|Monmr|15:02|11:02|264m|Free
1838815|A6|Sheff|15:09|11:09|500m|
1838828|A6|Romfd|15:11|11:11|400m|
1838843|A3|Monmr|15:18|11:18|480m|
1838816|A6|Sheff|15:26|11:26|500m|
1838829|A3|Romfd|15:28|11:28|400m|
1838844|A8|Monmr|15:38|11:38|480m|
1838817|D2|Sheff|15:44|11:44|280m|Free
1838830|A2|Romfd|15:48|11:48|400m|
1838845|A8|Monmr|15:58|11:58|480m|
1838818|A8|Sheff|16:04|12:04|500m|
1838831|A5|Romfd|16:08|12:08|400m|
1838846|A6|Monmr|16:18|12:18|480m|
1838819|A7|Sheff|16:23|12:23|500m|Boa para Lay!
1838832|A10|Romfd|16:28|12:28|400m|
1838847|A7|Monmr|16:38|12:38|480m|
1838820|A7|Sheff|16:43|12:43|500m|
1838833|A7|Romfd|16:48|12:48|400m|Dutching
1838848|D1|Monmr|16:58|12:58|264m|
1838821|HP|Sheff|17:03|13:03|500m|Free
1838834|A9|Romfd|17:08|13:08|400m|
1838849|A4|Monmr|17:18|13:18|480m|Boa para Lay!
1838822|D3|Sheff|17:22|13:22|280m|Free
1838835|A2|Romfd|17:28|13:28|400m|
1838850|A7|Monmr|17:37|13:37|480m|
1838836|A9|Romfd|17:44|13:44|400m|FreeBoa para Lay!
1838851|A5|Monmr|17:54|13:54|480m|
1838837|A2|Romfd|18:02|14:02|400m|Dutching
1838620|A2|Donc|18:09|14:09|483m|
1838597|A7|Harlow|18:17|14:17|415m|
1838380|A4|Yrmth|18:19|14:19|462m|
1838799|A3|Notts|18:26|14:26|500m|
1838621|A3|Donc|18:28|14:28|483m|
1838598|A6|Harlow|18:33|14:33|415m|
1838381|A3|Yrmth|18:36|14:36|462m|Boa para Lay!
1838858|N3|Youghl|18:40|14:40|480m|
1838800|A4|Notts|18:41|14:41|500m|
1838622|D2|Donc|18:43|14:43|275m|
1838599|D2|Harlow|18:48|14:48|238m|Boa para Lay!
1838382|A3|Yrmth|18:51|14:51|462m|
1838859|A4|Youghl|18:53|14:53|480m|
1838623|B3|Donc|18:58|14:58|450m|Free
1838801|A3|Notts|18:59|14:59|500m|
1838215|A8|Mulgr|19:00|15:00|480m|
1838600|A5|Harlow|19:07|15:07|415m|
1838383|A2|Yrmth|19:09|15:09|462m|
1838216|A4|Mulgr|19:12|15:12|480m|Boa para Lay!
1838860|A3|Youghl|19:12|15:12|480m|Free
1838802|A3|Notts|19:16|15:16|500m|
1838624|B6|Donc|19:18|15:18|450m|
1838601|A7|Harlow|19:24|15:24|415m|Free
1838658|A6|Mulgr|19:24|15:24|480m|
1838384|A6|Yrmth|19:26|15:26|462m|Boa para Lay!
1838861|A2|Youghl|19:28|15:28|480m|
1838803|A2|Notts|19:34|15:34|500m|
1838625|B7|Donc|19:36|15:36|450m|
1838659|A5|Mulgr|19:36|15:36|480m|
1838385|A2|Yrmth|19:41|15:41|462m|Dutching
1838862|A6|Youghl|19:42|15:42|480m|Boa para Lay!
1838602|D4|Harlow|19:44|15:44|238m|Free
1838660|A4|Mulgr|19:48|15:48|480m|
1838804|A4|Notts|19:51|15:51|500m|FreeBoa para Lay!
1838863|A5|Youghl|19:54|15:54|480m|
1838626|D4|Donc|19:56|15:56|275m|Boa para Lay!
1838823|A5|Yrmth|19:58|15:58|462m|Boa para Lay!
1838661|S6|Mulgr|20:00|16:00|366m|
1838603|A5|Harlow|20:03|16:03|415m|FreeBoa para Lay!
1838805|OR|Notts|20:06|16:06|480m|
1838864|A2|Youghl|20:09|16:09|480m|
1838386|A4|Yrmth|20:12|16:12|462m|FreeDutching
1838662|A3|Mulgr|20:12|16:12|480m|Free
1838627|B7|Donc|20:17|16:17|450m|
1838806|OR|Notts|20:21|16:21|480m|
1838604|A6|Harlow|20:23|16:23|415m|
1838663|S3|Mulgr|20:24|16:24|366m|Boa para Lay!
1838387|A8|Yrmth|20:27|16:27|462m|
1838865|A7|Youghl|20:29|16:29|480m|
1838664|S6|Mulgr|20:36|16:36|302m|
1838807|OR|Notts|20:36|16:36|500m|Free
1838628|B5|Donc|20:38|16:38|450m|
1838605|D3|Harlow|20:43|16:43|238m|
1838388|A5|Yrmth|20:46|16:46|462m|
1838866|A6|Youghl|20:47|16:47|480m|
1838665|A5|Mulgr|20:48|16:48|480m|
1838808|OR|Notts|20:52|16:52|480m|
1838629|B4|Donc|20:54|16:54|450m|Free
1838666|A1|Mulgr|21:00|17:00|503m|
1838389|A7|Yrmth|21:01|17:01|462m|Dutching
1838606|A4|Harlow|21:02|17:02|415m|Free
1838867|A4|Youghl|21:06|17:06|480m|
1838809|OR|Notts|21:11|17:11|500m|
1838630|B6|Donc|21:12|17:12|450m|
1838667|S1|Mulgr|21:12|17:12|366m|Dutching
1838390|A7|Yrmth|21:16|17:16|462m|
1838607|A7|Harlow|21:18|17:18|415m|
1838868|A3|Youghl|21:22|17:22|480m|Boa para Lay!
1838810|OR|Notts|21:26|17:26|305m|
1838631|B2|Donc|21:28|17:28|450m|Boa para Lay!
1838869|N2|Youghl|21:35|17:35|480m|
1838870|A4|Youghl|21:48|17:48|480m|
